,order_id,product_id,quantity,date
1827,NJRR-32066947,557,18,2024-03-13
1828,NJRR-32066947,941,19,2024-03-13
1829,NJRR-32066947,269,20,2024-03-13
1830,NJRR-32066947,643,22,2024-03-13
1831,NJRR-32066947,889,9,2024-03-13
1832,NJRR-32066947,644,18,2024-03-13
1833,NJRR-32066947,578,11,2024-03-13
1834,NJRR-32066947,1638,15,2024-03-13
1835,NJRR-32066947,1433,2,2024-03-13
1836,NJRR-32066947,1613,9,2024-03-13
1837,NJRR-32066947,838,6,2024-03-13
1838,SPRV-17760986,1062,4,2024-03-13
1839,SPRV-17760986,750,10,2024-03-13
1840,SPRV-17760986,1262,9,2024-03-13
1841,SPRV-17760986,361,22,2024-03-13
1842,SPRV-17760986,1633,14,2024-03-13
1843,SPRV-17760986,498,18,2024-03-13
1844,SPRV-17760986,1065,9,2024-03-13
1845,SPRV-17760986,143,13,2024-03-13
1846,OSTL-36241420,707,10,2024-03-13
1847,OSTL-36241420,54,18,2024-03-13
1848,OSTL-36241420,1359,12,2024-03-13
1849,OSTL-36241420,1545,34,2024-03-13
1850,OSTL-36241420,667,19,2024-03-13
1851,OSTL-36241420,1421,22,2024-03-13
1852,OSTL-36241420,540,16,2024-03-13
1853,OSTL-36241420,762,5,2024-03-13
1854,OSTL-36241420,1577,3,2024-03-13
1855,OSTL-36241420,457,26,2024-03-13
1856,OSTL-36241420,1630,14,2024-03-13
1857,OSTL-36241420,603,22,2024-03-13
1858,OSTL-36241420,1001,22,2024-03-13
1859,OSTL-36241420,1674,13,2024-03-13
1860,OSTL-36241420,19,20,2024-03-13
1861,OSTL-36241420,498,8,2024-03-13
1862,OSTL-36241420,277,28,2024-03-13
1863,OSTL-36241420,291,20,2024-03-13
1864,DABV-10773972,546,20,2024-03-13
1865,DABV-10773972,1598,2,2024-03-13
1866,DABV-10773972,1122,6,2024-03-13
1867,DABV-10773972,1674,12,2024-03-13
1868,DABV-10773972,519,28,2024-03-13
1869,DABV-10773972,1380,20,2024-03-13
1870,DABV-10773972,829,7,2024-03-13
1871,DABV-10773972,542,16,2024-03-13
1872,DABV-10773972,423,22,2024-03-13
1873,DABV-10773972,830,6,2024-03-13
1874,DABV-10773972,84,6,2024-03-13
1875,DABV-10773972,385,44,2024-03-13
1876,DABV-10773972,572,18,2024-03-13
1877,DABV-10773972,518,19,2024-03-13
1878,DABV-10773972,762,5,2024-03-13
1879,DABV-10773972,242,36,2024-03-13
1880,DABV-10773972,1475,11,2024-03-13
1881,DABV-10773972,627,20,2024-03-13
1882,QYZK-30462944,493,8,2024-03-13
1883,QYZK-30462944,1383,42,2024-03-13
1884,QYZK-30462944,553,32,2024-03-13
1885,QYZK-30462944,611,11,2024-03-13
1886,QYZK-30462944,765,17,2024-03-13
1887,QYZK-30462944,1056,3,2024-03-13
1888,QYZK-30462944,435,38,2024-03-13
1889,QYZK-30462944,1467,16,2024-03-13
1890,QYZK-30462944,107,5,2024-03-13
1891,QYZK-30462944,1481,42,2024-03-13
1892,QYZK-30462944,1536,10,2024-03-13
1893,QYZK-30462944,1531,17,2024-03-13
1894,QYZK-30462944,863,12,2024-03-13
1895,QYZK-30462944,418,9,2024-03-13
1896,UUZR-48309816,841,14,2024-03-13
1897,UUZR-48309816,817,12,2024-03-13
1898,UUZR-48309816,1621,7,2024-03-13
1899,UUZR-48309816,1644,5,2024-03-13
1900,UUZR-48309816,336,4,2024-03-13
1901,UUZR-48309816,1553,10,2024-03-13
1902,UUZR-48309816,387,9,2024-03-13
1903,UUZR-48309816,96,44,2024-03-13
1904,UUZR-48309816,103,14,2024-03-13
1905,UUZR-48309816,1469,34,2024-03-13
1906,UUZR-48309816,553,28,2024-03-13
1907,UUZR-48309816,1676,14,2024-03-13
1908,UUZR-48309816,421,36,2024-03-13
1909,UUZR-48309816,118,18,2024-03-13
1910,UUZR-48309816,804,21,2024-03-13
1911,UUZR-48309816,593,13,2024-03-13
1912,FDEB-71487438,511,13,2024-03-14
1913,FDEB-71487438,240,21,2024-03-14
1914,FDEB-71487438,583,8,2024-03-14
1915,FDEB-71487438,468,5,2024-03-14
1916,FDEB-71487438,648,16,2024-03-14
1917,FDEB-71487438,763,8,2024-03-14
1918,FDEB-71487438,17,26,2024-03-14
1919,FDEB-71487438,1548,14,2024-03-14
1920,FDEB-71487438,1315,34,2024-03-14
1921,FDEB-71487438,505,28,2024-03-14
1922,FDEB-71487438,1456,19,2024-03-14
1923,GRCH-73394464,1405,44,2024-03-14
1924,GRCH-73394464,1659,24,2024-03-14
1925,GRCH-73394464,329,9,2024-03-14
1926,GRCH-73394464,821,40,2024-03-14
1927,GRCH-73394464,474,15,2024-03-14
1928,GRCH-73394464,566,18,2024-03-14
1929,GRCH-73394464,900,15,2024-03-14
1930,GRCH-73394464,789,10,2024-03-14
1931,GRCH-73394464,315,38,2024-03-14
1932,GRCH-73394464,1658,30,2024-03-14
1933,GRCH-73394464,1476,7,2024-03-14
1934,GRCH-73394464,500,12,2024-03-14
1935,GRCH-73394464,624,42,2024-03-14
1936,GRCH-73394464,1442,28,2024-03-14
1937,GRCH-73394464,491,17,2024-03-14
1938,GRCH-73394464,518,21,2024-03-14
1939,GRCH-73394464,462,20,2024-03-14
1940,GRCH-73394464,1190,9,2024-03-14
1941,BCMM-97072924,1319,32,2024-03-14
1942,BCMM-97072924,1605,5,2024-03-14
1943,BCMM-97072924,881,16,2024-03-14
1944,BCMM-97072924,418,17,2024-03-14
1945,BCMM-97072924,564,24,2024-03-14
1946,BCMM-97072924,714,28,2024-03-14
1947,BCMM-97072924,777,16,2024-03-14
1948,BCMM-97072924,579,4,2024-03-14
1949,BCMM-97072924,433,28,2024-03-14
1950,BCMM-97072924,993,26,2024-03-14
1951,BCMM-97072924,1412,7,2024-03-14
1952,BCMM-97072924,1667,24,2024-03-14
1953,BCMM-97072924,290,12,2024-03-14
1954,BCMM-97072924,1457,17,2024-03-14
1955,BCMM-97072924,1497,32,2024-03-14
1956,BCMM-97072924,899,22,2024-03-14
1957,BCMM-97072924,1001,15,2024-03-14
1958,ACXS-56511429,509,16,2024-03-14
1959,ACXS-56511429,250,21,2024-03-14
1960,ACXS-56511429,979,30,2024-03-14
1961,ACXS-56511429,714,26,2024-03-14
1962,ACXS-56511429,534,10,2024-03-14
1963,ACXS-56511429,1646,40,2024-03-14
1964,ACXS-56511429,646,18,2024-03-14
1965,ACXS-56511429,477,16,2024-03-14
1966,TEQC-69150549,1389,20,2024-03-14
1967,TEQC-69150549,758,42,2024-03-14
1968,TEQC-69150549,363,2,2024-03-14
1969,TEQC-69150549,1304,2,2024-03-14
1970,TEQC-69150549,876,12,2024-03-14
1971,TEQC-69150549,236,10,2024-03-14
1972,TEQC-69150549,776,8,2024-03-14
1973,TEQC-69150549,17,44,2024-03-14
1974,TEQC-69150549,1393,16,2024-03-14
1975,TEQC-69150549,566,18,2024-03-14
1976,TEQC-69150549,354,19,2024-03-14
1977,OUZC-40584330,17,18,2024-03-14
1978,OUZC-40584330,1586,6,2024-03-14
1979,OUZC-40584330,1189,5,2024-03-14
1980,OUZC-40584330,1248,4,2024-03-14
1981,OUZC-40584330,1599,2,2024-03-14
1982,OUZC-40584330,561,16,2024-03-14
1983,OUZC-40584330,607,10,2024-03-14
1984,OUZC-40584330,1668,1,2024-03-14
1985,OUZC-40584330,1304,1,2024-03-14
1986,EZAA-08394172,643,20,2024-03-14
1987,EZAA-08394172,1667,40,2024-03-14
1988,EZAA-08394172,1497,16,2024-03-14
1989,EZAA-08394172,477,10,2024-03-14
1990,EZAA-08394172,1657,42,2024-03-14
1991,EZAA-08394172,1007,12,2024-03-14
1992,EZAA-08394172,1457,8,2024-03-14
1993,EZAA-08394172,855,2,2024-03-14
1994,EZAA-08394172,30,26,2024-03-14
1995,JXFD-76664939,1337,12,2024-03-14
1996,JXFD-76664939,1173,16,2024-03-14
1997,JXFD-76664939,638,18,2024-03-14
1998,JXFD-76664939,1416,28,2024-03-14
1999,JXFD-76664939,1591,26,2024-03-14
2000,JXFD-76664939,550,19,2024-03-14
2001,JXFD-76664939,492,22,2024-03-14
2002,JXFD-76664939,448,8,2024-03-14
2003,JXFD-76664939,1533,15,2024-03-14
2004,JXFD-76664939,895,22,2024-03-14
2005,JXFD-76664939,92,30,2024-03-14
2006,JXFD-76664939,1072,6,2024-03-14
2007,IECD-18739530,291,12,2024-03-14
2008,IECD-18739530,786,13,2024-03-14
2009,IECD-18739530,984,4,2024-03-14
2010,IECD-18739530,1337,22,2024-03-14
2011,IECD-18739530,531,14,2024-03-14
2012,IECD-18739530,57,13,2024-03-14
2013,IECD-18739530,505,40,2024-03-14
2014,IECD-18739530,1399,12,2024-03-14
2015,IECD-18739530,1603,3,2024-03-14
2016,IECD-18739530,607,14,2024-03-14
2017,IECD-18739530,632,19,2024-03-14
2018,IECD-18739530,990,30,2024-03-14
2019,IECD-18739530,533,9,2024-03-14
2020,NFML-87752700,1459,20,2024-03-14
2021,NFML-87752700,557,16,2024-03-14
2022,NFML-87752700,988,13,2024-03-14
2023,NFML-87752700,483,18,2024-03-14
2024,NFML-87752700,673,28,2024-03-14
2025,NFML-87752700,49,19,2024-03-14
2026,NFML-87752700,1561,38,2024-03-14
2027,NFML-87752700,648,16,2024-03-14
2028,NFML-87752700,1128,9,2024-03-14
2029,NFML-87752700,74,21,2024-03-14
2030,NFML-87752700,437,34,2024-03-14
2031,NFML-87752700,612,9,2024-03-14
2032,NFML-87752700,1467,36,2024-03-14
2033,NFML-87752700,423,42,2024-03-14
2034,EPBF-14743479,593,9,2024-03-14
2035,EPBF-14743479,1598,2,2024-03-14
2036,EPBF-14743479,423,30,2024-03-14
2037,EPBF-14743479,180,13,2024-03-14
2038,EPBF-14743479,1652,9,2024-03-14
2039,EPBF-14743479,494,11,2024-03-14
2040,EPBF-14743479,361,16,2024-03-14
2041,EPBF-14743479,468,8,2024-03-14
2042,EPBF-14743479,463,8,2024-03-14
2043,EPBF-14743479,38,3,2024-03-14
2044,EPBF-14743479,934,24,2024-03-14
2045,EPBF-14743479,992,36,2024-03-14
2046,EPBF-14743479,589,11,2024-03-14
2047,EPBF-14743479,1326,24,2024-03-14
2048,EPBF-14743479,112,3,2024-03-14
2049,OWZC-14247946,62,4,2024-03-14
2050,OWZC-14247946,1140,13,2024-03-14
2051,OWZC-14247946,582,21,2024-03-14
2052,OWZC-14247946,499,9,2024-03-14
2053,OWZC-14247946,1516,26,2024-03-14
2054,OWZC-14247946,790,13,2024-03-14
2055,OWZC-14247946,438,22,2024-03-14
2056,OWZC-14247946,1525,11,2024-03-14
2057,OWZC-14247946,672,24,2024-03-14
2058,OWZC-14247946,42,5,2024-03-14
2059,OWZC-14247946,575,7,2024-03-14
2060,OWZC-14247946,620,44,2024-03-14
2061,OWZC-14247946,445,2,2024-03-14
2062,OWZC-14247946,563,44,2024-03-14
2063,OWZC-14247946,538,7,2024-03-14
2064,QWFX-23426905,1493,12,2024-03-14
2065,QWFX-23426905,546,4,2024-03-14
2066,QWFX-23426905,1023,10,2024-03-14
2067,QWFX-23426905,919,12,2024-03-14
2068,QWFX-23426905,1320,18,2024-03-14
2069,WXGQ-76876720,359,40,2024-03-14
2070,WXGQ-76876720,568,20,2024-03-14
2071,WXGQ-76876720,403,11,2024-03-14
2072,WXGQ-76876720,1293,11,2024-03-14
2073,WXGQ-76876720,57,17,2024-03-14
2074,WXGQ-76876720,1524,20,2024-03-14
2075,WXGQ-76876720,145,20,2024-03-14
2076,WXGQ-76876720,92,28,2024-03-14
2077,WXGQ-76876720,1650,13,2024-03-14
2078,BGHE-44722549,696,9,2024-03-14
2079,BGHE-44722549,596,9,2024-03-14
2080,BGHE-44722549,416,36,2024-03-14
2081,BGHE-44722549,807,28,2024-03-14
2082,BGHE-44722549,750,16,2024-03-14
2083,BGHE-44722549,1659,26,2024-03-14
2084,BGHE-44722549,1306,4,2024-03-14
2085,BGHE-44722549,296,21,2024-03-14
2086,IMND-92004620,1634,20,2024-03-14
2087,IMND-92004620,259,9,2024-03-14
2088,IMND-92004620,812,24,2024-03-14
2089,IMND-92004620,652,10,2024-03-14
2090,IMND-92004620,516,8,2024-03-14
2091,IMND-92004620,644,40,2024-03-14
2092,IMND-92004620,557,32,2024-03-14
2093,IMND-92004620,588,12,2024-03-14
2094,IMND-92004620,1502,3,2024-03-14
2095,IMND-92004620,555,30,2024-03-14
2096,WNMY-98871151,1249,20,2024-03-14
2097,WNMY-98871151,1609,2,2024-03-14
2098,WNMY-98871151,1416,16,2024-03-14
2099,WNMY-98871151,233,6,2024-03-14
2100,WNMY-98871151,1054,30,2024-03-14
2101,WNMY-98871151,487,18,2024-03-14
2102,WNMY-98871151,624,42,2024-03-14
2103,WNMY-98871151,1459,38,2024-03-14
2104,WNMY-98871151,1075,32,2024-03-14
2105,WNMY-98871151,791,22,2024-03-14
2106,WNMY-98871151,428,34,2024-03-14
2107,WNMY-98871151,572,24,2024-03-14
2108,WNMY-98871151,457,32,2024-03-14
2109,AUZX-12706022,403,19,2024-03-14
2110,AUZX-12706022,1158,18,2024-03-14
2111,AUZX-12706022,891,22,2024-03-14
2112,AUZX-12706022,138,30,2024-03-14
2113,AUZX-12706022,640,36,2024-03-14
2114,AUZX-12706022,531,10,2024-03-14
2115,AUZX-12706022,1586,11,2024-03-14
2116,AUZX-12706022,583,18,2024-03-14
2117,AUZX-12706022,619,36,2024-03-14
2118,AUZX-12706022,1357,9,2024-03-14
2119,AUZX-12706022,434,30,2024-03-14
2120,AUZX-12706022,1549,17,2024-03-14
2121,AUZX-12706022,790,19,2024-03-14
2122,AUZX-12706022,853,2,2024-03-14
2123,AUZX-12706022,57,19,2024-03-14
2124,AUZX-12706022,1636,16,2024-03-14
2125,AUZX-12706022,1567,18,2024-03-14
2126,AUZX-12706022,1566,22,2024-03-14
2127,AUZX-12706022,600,17,2024-03-14
2128,MVCT-47197855,1309,5,2024-03-14
2129,MVCT-47197855,1225,5,2024-03-14
2130,MVCT-47197855,1248,21,2024-03-14
2131,MVCT-47197855,448,17,2024-03-14
2132,MVCT-47197855,1445,8,2024-03-14
2133,MVCT-47197855,635,8,2024-03-14
2134,MVCT-47197855,567,28,2024-03-14
2135,MVCT-47197855,1136,13,2024-03-14
2136,MVCT-47197855,117,17,2024-03-14
2137,MVCT-47197855,894,17,2024-03-14
2138,MVCT-47197855,841,11,2024-03-14
2139,MVCT-47197855,593,11,2024-03-14
2140,MVCT-47197855,1064,6,2024-03-14
2141,MVCT-47197855,886,15,2024-03-14
2142,MVCT-47197855,1613,7,2024-03-14
2143,MVCT-47197855,728,16,2024-03-14
2144,MVCT-47197855,315,42,2024-03-14
2145,MVCT-47197855,870,14,2024-03-14
2146,GYTK-45256974,790,14,2024-03-14
2147,GYTK-45256974,550,15,2024-03-14
2148,GYTK-45256974,1646,32,2024-03-14
2149,GYTK-45256974,1442,32,2024-03-14
2150,GYTK-45256974,1500,16,2024-03-14
2151,GYTK-45256974,569,20,2024-03-14
2152,GYTK-45256974,1128,21,2024-03-14
2153,GYTK-45256974,304,12,2024-03-14
2154,GYTK-45256974,55,32,2024-03-14
2155,GYTK-45256974,61,13,2024-03-14
2156,GYTK-45256974,448,13,2024-03-14
2157,GYTK-45256974,672,40,2024-03-14
2158,UETB-44283966,494,17,2024-03-14
2159,UETB-44283966,1541,14,2024-03-14
2160,UETB-44283966,756,44,2024-03-14
2161,UETB-44283966,891,14,2024-03-14
2162,UETB-44283966,487,20,2024-03-14
2163,UETB-44283966,1543,34,2024-03-14
2164,UETB-44283966,1193,21,2024-03-14
2165,UETB-44283966,512,16,2024-03-14
2166,UETB-44283966,1285,9,2024-03-14
2167,UETB-44283966,617,44,2024-03-14
2168,UETB-44283966,1623,9,2024-03-14
2169,UETB-44283966,750,16,2024-03-14
2170,UETB-44283966,354,18,2024-03-14
2171,UETB-44283966,447,18,2024-03-14
2172,JUGG-73806170,898,10,2024-03-14
2173,JUGG-73806170,1401,12,2024-03-14
2174,JUGG-73806170,658,12,2024-03-14
2175,JUGG-73806170,1255,8,2024-03-14
2176,JDDH-90010417,414,16,2024-03-14
2177,JDDH-90010417,29,20,2024-03-14
2178,JDDH-90010417,632,16,2024-03-14
2179,JDDH-90010417,821,20,2024-03-14
2180,JDDH-90010417,492,22,2024-03-14
2181,JDDH-90010417,602,16,2024-03-14
2182,JDDH-90010417,1431,4,2024-03-14
2183,JDDH-90010417,240,21,2024-03-14
2184,JDDH-90010417,342,2,2024-03-14
2185,JDDH-90010417,421,38,2024-03-14
2186,JDDH-90010417,553,38,2024-03-14
2187,JDDH-90010417,486,10,2024-03-14
2188,JDDH-90010417,1667,44,2024-03-14
2189,JDDH-90010417,1607,4,2024-03-14
2190,JDDH-90010417,644,34,2024-03-14
2191,JDDH-90010417,65,15,2024-03-14
2192,JDDH-90010417,1276,22,2024-03-14
2193,JHJI-06258369,630,16,2024-03-14
2194,JHJI-06258369,1648,36,2024-03-14
2195,JHJI-06258369,1247,10,2024-03-14
2196,JHJI-06258369,91,20,2024-03-14
2197,JHJI-06258369,985,10,2024-03-14
2198,JHJI-06258369,461,17,2024-03-14
2199,JHJI-06258369,592,11,2024-03-14
2200,JHJI-06258369,817,10,2024-03-14
2201,EJHJ-34261015,462,12,2024-03-14
2202,EJHJ-34261015,423,28,2024-03-14
2203,EJHJ-34261015,1544,16,2024-03-14
2204,EJHJ-34261015,530,17,2024-03-14
2205,EJHJ-34261015,1203,3,2024-03-14
2206,EJHJ-34261015,1633,16,2024-03-14
2207,EJHJ-34261015,1158,22,2024-03-14
2208,EJHJ-34261015,1636,15,2024-03-14
2209,EJHJ-34261015,1408,5,2024-03-14
2210,EJHJ-34261015,605,17,2024-03-14
2211,EJHJ-34261015,813,24,2024-03-14
2212,EJHJ-34261015,291,15,2024-03-14
2213,EJHJ-34261015,658,34,2024-03-14
2214,EJHJ-34261015,1382,40,2024-03-14
2215,EJHJ-34261015,1583,2,2024-03-14
2216,EJHJ-34261015,525,3,2024-03-14
2217,EJHJ-34261015,402,12,2024-03-14
2218,EJHJ-34261015,787,18,2024-03-14
2219,EJHJ-34261015,62,6,2024-03-14
2220,EJHJ-34261015,448,14,2024-03-14
2221,PPXL-64637862,707,10,2024-03-14
2222,PPXL-64637862,54,18,2024-03-14
2223,PPXL-64637862,1359,12,2024-03-14
2224,PPXL-64637862,1545,34,2024-03-14
2225,PPXL-64637862,667,19,2024-03-14
2226,PPXL-64637862,1421,22,2024-03-14
2227,PPXL-64637862,540,16,2024-03-14
2228,PPXL-64637862,762,5,2024-03-14
2229,PPXL-64637862,1577,3,2024-03-14
2230,PPXL-64637862,457,26,2024-03-14
2231,PPXL-64637862,1630,14,2024-03-14
2232,PPXL-64637862,603,22,2024-03-14
2233,PPXL-64637862,1001,22,2024-03-14
2234,PPXL-64637862,1674,13,2024-03-14
2235,PPXL-64637862,19,20,2024-03-14
2236,PPXL-64637862,498,8,2024-03-14
2237,PPXL-64637862,277,28,2024-03-14
2238,PPXL-64637862,291,20,2024-03-14
2239,HMXC-87726636,493,8,2024-03-14
2240,HMXC-87726636,1383,42,2024-03-14
2241,HMXC-87726636,553,32,2024-03-14
2242,HMXC-87726636,611,11,2024-03-14
2243,HMXC-87726636,765,17,2024-03-14
2244,HMXC-87726636,1056,3,2024-03-14
2245,HMXC-87726636,435,38,2024-03-14
2246,HMXC-87726636,1467,16,2024-03-14
2247,HMXC-87726636,107,5,2024-03-14
2248,HMXC-87726636,1481,42,2024-03-14
2249,HMXC-87726636,1536,10,2024-03-14
2250,HMXC-87726636,1531,17,2024-03-14
2251,HMXC-87726636,863,12,2024-03-14
2252,HMXC-87726636,418,9,2024-03-14
2253,FTPV-77865209,841,14,2024-03-14
2254,FTPV-77865209,817,12,2024-03-14
2255,FTPV-77865209,1621,7,2024-03-14
2256,FTPV-77865209,1644,5,2024-03-14
2257,FTPV-77865209,336,4,2024-03-14
2258,FTPV-77865209,1553,10,2024-03-14
2259,FTPV-77865209,387,9,2024-03-14
2260,FTPV-77865209,96,44,2024-03-14
2261,FTPV-77865209,103,14,2024-03-14
2262,FTPV-77865209,1469,34,2024-03-14
2263,FTPV-77865209,553,28,2024-03-14
2264,FTPV-77865209,1676,14,2024-03-14
2265,FTPV-77865209,421,36,2024-03-14
2266,FTPV-77865209,118,18,2024-03-14
2267,FTPV-77865209,804,21,2024-03-14
2268,FTPV-77865209,593,13,2024-03-14
2269,YDOT-81201551,762,3,2024-03-14
2270,YDOT-81201551,1598,2,2024-03-14
2271,YDOT-81201551,1099,5,2024-03-14
2272,YDOT-81201551,1334,24,2024-03-14
2273,YDOT-81201551,652,6,2024-03-14
2274,YDOT-81201551,672,24,2024-03-14
2275,YDOT-81201551,540,10,2024-03-14
2276,YDOT-81201551,1592,8,2024-03-14
2277,YDOT-81201551,606,12,2024-03-14
2278,GDVZ-48138844,594,20,2024-03-14
2279,GDVZ-48138844,788,18,2024-03-14
2280,GDVZ-48138844,1369,12,2024-03-14
2281,GDVZ-48138844,617,20,2024-03-14
2282,GDVZ-48138844,904,11,2024-03-14
2283,GDVZ-48138844,808,18,2024-03-14
2284,GDVZ-48138844,473,9,2024-03-14
2285,GDVZ-48138844,53,28,2024-03-14
2286,GDVZ-48138844,452,18,2024-03-14
2287,GDVZ-48138844,240,14,2024-03-14
2288,GDVZ-48138844,505,36,2024-03-14
2289,GDVZ-48138844,758,26,2024-03-14
2290,GDVZ-48138844,1561,34,2024-03-14
2291,GDVZ-48138844,121,3,2024-03-14
2292,GDVZ-48138844,1590,26,2024-03-14
2293,GDVZ-48138844,804,17,2024-03-14
2294,GDVZ-48138844,566,26,2024-03-14
2295,GDVZ-48138844,532,12,2024-03-14
2296,GDVZ-48138844,618,26,2024-03-14
2297,GDVZ-48138844,1255,9,2024-03-14
2298,DOJS-07233317,372,18,2024-03-14
2299,DOJS-07233317,1633,20,2024-03-14
2300,DOJS-07233317,1357,18,2024-03-14
2301,DOJS-07233317,452,16,2024-03-14
2302,DOJS-07233317,628,32,2024-03-14
2303,DOJS-07233317,875,15,2024-03-14
2304,DOJS-07233317,1158,38,2024-03-14
2305,DOJS-07233317,1029,3,2024-03-14
2306,DOJS-07233317,1495,18,2024-03-14
2307,DOJS-07233317,1136,16,2024-03-14
2308,DOJS-07233317,1630,22,2024-03-14
2309,DOJS-07233317,212,3,2024-03-14
2310,DOJS-07233317,239,18,2024-03-14
2311,DOJS-07233317,817,11,2024-03-14
2312,DOJS-07233317,544,9,2024-03-14
2313,DOJS-07233317,1566,20,2024-03-14
2314,MOIW-03448563,1629,16,2024-03-14
2315,MOIW-03448563,11,18,2024-03-14
2316,MOIW-03448563,21,32,2024-03-14
2317,MOIW-03448563,1222,11,2024-03-14
2318,MOIW-03448563,456,22,2024-03-14
2319,MOIW-03448563,1532,11,2024-03-14
2320,MOIW-03448563,985,10,2024-03-14
2321,MOIW-03448563,624,32,2024-03-14
2322,MOIW-03448563,940,10,2024-03-14
2323,MOIW-03448563,1543,38,2024-03-14
2324,MOIW-03448563,643,24,2024-03-14
2325,MOIW-03448563,791,20,2024-03-14
2326,MOIW-03448563,1547,38,2024-03-14
2327,MOIW-03448563,1329,24,2024-03-14
2328,MOIW-03448563,1552,22,2024-03-14
2329,IMDE-82000970,555,28,2024-03-14
2330,IMDE-82000970,1387,44,2024-03-14
2331,IMDE-82000970,1128,20,2024-03-14
2332,IMDE-82000970,1590,26,2024-03-14
2333,IMDE-82000970,1256,8,2024-03-14
2334,IMDE-82000970,1631,22,2024-03-14
2335,IMDE-82000970,561,34,2024-03-14
2336,IMDE-82000970,893,10,2024-03-14
2337,DMEB-71700015,445,4,2024-03-14
2338,DMEB-71700015,420,22,2024-03-14
2339,DMEB-71700015,635,10,2024-03-14
2340,DMEB-71700015,974,16,2024-03-14
2341,DMEB-71700015,476,13,2024-03-14
2342,DMEB-71700015,804,20,2024-03-14
2343,DMEB-71700015,869,8,2024-03-14
2344,DMEB-71700015,756,42,2024-03-14
2345,DMEB-71700015,525,2,2024-03-14
2346,DMEB-71700015,590,22,2024-03-14
2347,DMEB-71700015,1260,11,2024-03-14
2348,DMEB-71700015,531,20,2024-03-14
2349,LGQV-84115251,618,34,2024-03-15
2350,LGQV-84115251,582,15,2024-03-15
2351,LGQV-84115251,1658,20,2024-03-15
2352,LGQV-84115251,1337,8,2024-03-15
2353,LGQV-84115251,1630,11,2024-03-15
2354,LGQV-84115251,460,3,2024-03-15
2355,LGQV-84115251,1646,42,2024-03-15
2356,LGQV-84115251,700,15,2024-03-15
2357,LGQV-84115251,248,3,2024-03-15
2358,LGQV-84115251,1113,4,2024-03-15
2359,LGQV-84115251,1566,42,2024-03-15
2360,LGQV-84115251,1584,3,2024-03-15
2361,LGQV-84115251,559,24,2024-03-15
2362,LGQV-84115251,581,15,2024-03-15
2363,LGQV-84115251,1401,9,2024-03-15
2364,LGQV-84115251,605,13,2024-03-15
2365,LGQV-84115251,234,8,2024-03-15
2366,LGQV-84115251,1420,32,2024-03-15
2367,CUTE-03167571,363,2,2024-03-15
2368,CUTE-03167571,1643,40,2024-03-15
2369,CUTE-03167571,1604,4,2024-03-15
2370,CUTE-03167571,57,13,2024-03-15
2371,CUTE-03167571,2,14,2024-03-15
2372,CUTE-03167571,1418,14,2024-03-15
2373,CUTE-03167571,215,9,2024-03-15
2374,CUTE-03167571,1635,16,2024-03-15
2375,CUTE-03167571,498,11,2024-03-15
2376,CUTE-03167571,276,30,2024-03-15
2377,CUTE-03167571,80,16,2024-03-15
2378,CUTE-03167571,808,40,2024-03-15
2379,GPXU-57197024,1189,10,2024-03-15
2380,GPXU-57197024,1457,8,2024-03-15
2381,GPXU-57197024,495,20,2024-03-15
2382,GPXU-57197024,1530,19,2024-03-15
2383,GPXU-57197024,11,36,2024-03-15
2384,GPXU-57197024,596,17,2024-03-15
2385,GPXU-57197024,501,22,2024-03-15
2386,GPXU-57197024,1136,16,2024-03-15
2387,GPXU-57197024,167,12,2024-03-15
2388,GPXU-57197024,770,11,2024-03-15
2389,GPXU-57197024,470,15,2024-03-15
2390,GPXU-57197024,999,12,2024-03-15
2391,GPXU-57197024,644,16,2024-03-15
2392,GPXU-57197024,478,14,2024-03-15
2393,GPXU-57197024,1353,8,2024-03-15
2394,GPXU-57197024,492,15,2024-03-15
2395,RFFA-91836327,229,4,2024-03-15
2396,RFFA-91836327,590,17,2024-03-15
2397,RFFA-91836327,863,22,2024-03-15
2398,RFFA-91836327,1527,9,2024-03-15
2399,RFFA-91836327,1018,2,2024-03-15
2400,RFFA-91836327,1302,17,2024-03-15
2401,RFFA-91836327,364,5,2024-03-15
2402,RFFA-91836327,295,12,2024-03-15
2403,RFFA-91836327,641,24,2024-03-15
2404,RFFA-91836327,255,20,2024-03-15
2405,RFFA-91836327,61,22,2024-03-15
2406,RFFA-91836327,1496,3,2024-03-15
2407,RFFA-91836327,756,28,2024-03-15
2408,RFFA-91836327,196,21,2024-03-15
2409,RFFA-91836327,543,20,2024-03-15
2410,DUZU-13102052,546,13,2024-03-15
2411,DUZU-13102052,1348,20,2024-03-15
2412,DUZU-13102052,991,22,2024-03-15
2413,DUZU-13102052,595,13,2024-03-15
2414,DUZU-13102052,970,8,2024-03-15
2415,DUZU-13102052,950,5,2024-03-15
2416,DUZU-13102052,594,14,2024-03-15
2417,DUZU-13102052,22,18,2024-03-15
2418,DUZU-13102052,374,20,2024-03-15
2419,DUZU-13102052,1632,13,2024-03-15
2420,DUZU-13102052,162,22,2024-03-15
2421,DUZU-13102052,1656,13,2024-03-15
2422,DUZU-13102052,642,32,2024-03-15
2423,DUZU-13102052,1664,22,2024-03-15
2424,NXEB-21130782,508,30,2024-03-15
2425,NXEB-21130782,591,9,2024-03-15
